timestamp,red,ir
156339129,83068,117729
156349129,83075,117725
156359129,83088,117735
156369129,83078,117737
156379129,83082,117732
156389129,83082,117737
156399129,83085,117747
156409129,83085,117737
156419129,83076,117737
156429129,83086,117724
156439129,83079,117715
156449129,83075,117722
156459129,83077,117708
156470129,83060,117702
156480129,83062,117695
156490129,83058,117700
156500129,83059,117689
156510129,83063,117707
156520129,83056,117705
156530129,83069,117725
156540129,83065,117725
156550129,83070,117743
156560129,83078,117755
156570129,83077,117757
156580129,83088,117760
156590129,83097,117777
156600129,83086,117786
156610129,83090,117788
156620129,83090,117800
156630129,83100,117797
156640129,83102,117807
156650129,83090,117803
156660129,83090,117824
156671129,83102,117830
156681129,83108,117829
156691129,83099,117829
156701129,83094,117846
156711129,83099,117860
156721129,83103,117866
156731129,83108,117877
156741129,83109,117899
156751129,83119,117901
156761129,83109,117913
156771129,83126,117912
156781129,83130,117936
156791129,83132,117934
156801129,83133,117946
156811129,83133,117947
156821129,83144,117977
156831129,83141,117942
156841129,83146,117952
156851129,83125,117924
156861129,83128,117921
156872129,83109,117890
156882129,83110,117873
156892129,83099,117843
156902129,83102,117806
156912129,83087,117805
156922129,83078,117773
156932129,83086,117781
156942129,83083,117765
156952129,83078,117752
156962129,83071,117766
156972129,83077,117759
156982129,83087,117754
156992129,83083,117780
157002129,83088,117772
157012129,83091,117783
157022129,83084,117772
157032129,83088,117786
157042129,83086,117791
157052129,83080,117789
157062129,83086,117783
157073129,83086,117779
157083129,83085,117788
157093129,83077,117765
157103129,83081,117787
157113129,83074,117774
157123129,83068,117765
157133129,83070,117757
157143129,83075,117769
157153129,83060,117760
157163129,83066,117764
157173129,83072,117776
157183129,83077,117776
157193129,83085,117777
157203129,83080,117785
157213129,83085,117796
157223129,83084,117812
157233129,83090,117812
157243129,83084,117814
157253129,83094,117824
157263129,83081,117827
157273129,83087,117841
157284129,83094,117834
157294129,83080,117847
157304129,83084,117844
157314129,83091,117862
157324129,83096,117861
157334129,83100,117883
157344129,83101,117881
157354129,83103,117883
157364129,83102,117904
157374129,83104,117906
157384129,83109,117912
157394129,83113,117922
157404129,83122,117930
157414129,83109,117936
157424129,83114,117934
157434129,83111,117946
157444129,83123,117931
157454129,83121,117961
157464129,83122,117958
157474129,83123,117972
157485129,83117,117975
157495129,83117,117959
157505129,83119,117953
157515129,83114,117927
157525129,83098,117918
157535129,83098,117882
157545129,83099,117871
157555129,83094,117849
157565129,83090,117839
157575129,83081,117841
157585129,83076,117828
157595129,83091,117828
157605129,83089,117811
157615129,83088,117811
157625129,83082,117807
157635129,83073,117806
157645129,83078,117803
157655129,83071,117800
157665129,83075,117799
157675129,83061,117814
157686129,83071,117821
157696129,83075,117818
157706129,83071,117828
157716129,83070,117825
157726129,83075,117825
157736129,83072,117822
157746129,83063,117812
157756129,83066,117828
157766129,83064,117813
157776129,83071,117807
157786129,83071,117819
157796129,83073,117818
157806129,83082,117803
157816129,83082,117819
157826129,83079,117817
157836129,83078,117818
157846129,83077,117829
157856129,83079,117816
157866129,83078,117827
157876129,83073,117816
157886129,83069,117833
157897129,83075,117848
157907129,83071,117846
157917129,83072,117856
157927129,83065,117862
157937129,83085,117867
157947129,83074,117873
157957129,83081,117884
157967129,83083,117890
157977129,83093,117911
157987129,83095,117917
157997129,83114,117915
158007129,83106,117925
158017129,83114,117923
158027129,83117,117938
158037129,83113,117940
158047129,83106,117945
158057129,83114,117940
158067129,83111,117950
158077129,83118,117964
158087129,83114,117964
158098129,83117,117968
158108129,83119,117987
158118129,83110,117972
158128129,83113,117972
158138129,83111,117963
158148129,83095,117932
158158129,83113,117913
158168129,83102,117892
158178129,83097,117884
158188129,83096,117855
158198129,83083,117852
158208129,83095,117833
158218129,83097,117818
158228129,83085,117800
158238129,83079,117807
158248129,83089,117801
158258129,83083,117792
158268129,83076,117809
158278129,83090,117799
158288129,83069,117805
158298129,83080,117787
158309129,83071,117798
158319129,83071,117808
158329129,83069,117803
158339129,83081,117831
158349129,83082,117823
158359129,83072,117821
158369129,83076,117835
158379129,83078,117821
158389129,83084,117828
158399129,83076,117817
158409129,83087,117804
158419129,83087,117797
158429129,83074,117804
158439129,83086,117791
158449129,83082,117802
158459129,83083,117801
158469129,83077,117799
158479129,83081,117802
158489129,83087,117795
158499129,83077,117809
158510129,83080,117818
158520129,83085,117812
158530129,83088,117827
158540129,83083,117829
158550129,83089,117838
158560129,83088,117837
158570129,83089,117850
158580129,83098,117862
158590129,83101,117873
158600129,83111,117885
158610129,83107,117896
158620129,83106,117897
158630129,83121,117894
158640129,83121,117904
158650129,83114,117912
158660129,83125,117918
158670129,83127,117926
158680129,83127,117932
158690129,83130,117934
158700129,83123,117938
158711129,83119,117951
158721129,83129,117959
158731129,83130,117960
158741129,83134,117984
158751129,83134,117976
158761129,83122,117966
158771129,83130,117948
158781129,83132,117929
158791129,83117,117908
158801129,83116,117884
158811129,83105,117859
158821129,83108,117817
158831129,83102,117802
158841129,83093,117779
158851129,83101,117752
158861129,83087,117740
158871129,83073,117708
158881129,83075,117700
158891129,83062,117695
158901129,83063,117700
158911129,83072,117706
158922129,83061,117679
158932129,83073,117697
158942129,83063,117692
158952129,83067,117697
158962129,83061,117696
158972129,83062,117702
158982129,83079,117722
158992129,83061,117713
159002129,83074,117713
159012129,83076,117699
159022129,83071,117706
159032129,83078,117695
159042129,83085,117686
159052129,83077,117677
159062129,83074,117679
159072129,83075,117679
159082129,83078,117683
159092129,83076,117673
159102129,83070,117674
159112129,83074,117686
159123129,83074,117695
159133129,83072,117692
159143129,83077,117694
159153129,83073,117703
159163129,83070,117710
159173129,83078,117722
159183129,83079,117727
159193129,83089,117740
159203129,83087,117749
159213129,83087,117760
159223129,83098,117767
159233129,83106,117762
159243129,83106,117779
159253129,83109,117791
159263129,83101,117778
159273129,83112,117788
159283129,83103,117778
159293129,83109,117777
159303129,83104,117797
159313129,83099,117798
159324129,83104,117808
159334129,83105,117817
159344129,83103,117816
159354129,83107,117820
159364129,83104,117829
159374129,83107,117836
159384129,83113,117851
159394129,83118,117848
159404129,83128,117849
159414129,83124,117846
159424129,83112,117820
159434129,83122,117789
159444129,83105,117773
159454129,83097,117724
159464129,83086,117709
159474129,83081,117664
159484129,83088,117650
159494129,83069,117617
159504129,83066,117613
159514129,83062,117598
159525129,83063,117577
159535129,83059,117576
159545129,83054,117576
159555129,83048,117562
159565129,83055,117557
159575129,83047,117555
159585129,83058,117547
159595129,83058,117578
159605129,83055,117572
159615129,83065,117571
159625129,83063,117578
159635129,83065,117575
159645129,83066,117567
159655129,83065,117569
159665129,83059,117558
159675129,83058,117549
159685129,83060,117533
159695129,83056,117534
159705129,83061,117517
159715129,83055,117513
159725129,83050,117509
159736129,83046,117502
159746129,83058,117494
159756129,83044,117513
159766129,83046,117521
159776129,83049,117512
159786129,83040,117522
159796129,83054,117527
159806129,83048,117538
159816129,83060,117552
159826129,83058,117567
159836129,83071,117561
159846129,83065,117571
159856129,83077,117574
159866129,83071,117573
159876129,83076,117583
159886129,83080,117598
159896129,83078,117593
159906129,83080,117592
159916129,83082,117593
159926129,83076,117589
159937129,83074,117609
159947129,83079,117612
159957129,83080,117609
159967129,83078,117630
159977129,83070,117635
159987129,83096,117639
159997129,83083,117658
160007129,83102,117673
160017129,83097,117685
160027129,83098,117686
160037129,83107,117696
160047129,83115,117708
160057129,83113,117712
160067129,83126,117698
160077129,83113,117667
160087129,83117,117650
160097129,83102,117611
160107129,83089,117590
160117129,83083,117564
160127129,83077,117515
160137129,83062,117493
160148129,83061,117463
160158129,83056,117437
160168129,83044,117421
160178129,83034,117411
160188129,83048,117411
160198129,83042,117399
160208129,83048,117394
160218129,83043,117403
160228129,83043,117418
160238129,83039,117420
160248129,83059,117411
160258129,83053,117428
160268129,83055,117424
160278129,83066,117429
160288129,83060,117428
160298129,83060,117424
160308129,83063,117431
160318129,83062,117416
160328129,83055,117410
160338129,83050,117402
160349129,83047,117388
160359129,83049,117393
160369129,83046,117376
160379129,83042,117389
160389129,83047,117391
160399129,83059,117400
160409129,83044,117399
160419129,83050,117402
160429129,83052,117434
160439129,83053,117433
160449129,83060,117447
160459129,83066,117436
160469129,83082,117445
160479129,83076,117474
160489129,83084,117479
160499129,83094,117485
160509129,83093,117504
160519129,83099,117516
160529129,83098,117528
160539129,83107,117535
160549129,83097,117538
160560129,83102,117537
160570129,83097,117537
160580129,83101,117567
160590129,83103,117560
160600129,83106,117575
160610129,83105,117574
160620129,83105,117568
160630129,83108,117592
160640129,83110,117591
160650129,83125,117609
160660129,83116,117609
160670129,83131,117619
160680129,83127,117631
160690129,83135,117637
160700129,83131,117652
160710129,83145,117654
160720129,83142,117662
160730129,83137,117654
160740129,83133,117638
160750129,83124,117609
160761129,83111,117578
160771129,83105,117532
160781129,83101,117490
160791129,83082,117486
160801129,83071,117452
160811129,83081,117438
160821129,83076,117418
160831129,83070,117388
160841129,83063,117392
160851129,83052,117373
160861129,83069,117385
160871129,83072,117380
160881129,83079,117377
160891129,83077,117387
160901129,83077,117396
160911129,83089,117399
160921129,83077,117410
160931129,83089,117428
160941129,83083,117422
160951129,83077,117412
160961129,83081,117430
160972129,83087,117426
160982129,83091,117409
160992129,83082,117428
161002129,83073,117402
161012129,83078,117407
161022129,83075,117395
161032129,83082,117380
161042129,83074,117386
161052129,83071,117387
161062129,83084,117387
161072129,83085,117385
161082129,83091,117398
161092129,83092,117393
161102129,83094,117395
161112129,83096,117415
161122129,83098,117401
161132129,83098,117410
161142129,83100,117427
161152129,83102,117428
161162129,83098,117428
161173129,83102,117442
161183129,83109,117460
161193129,83100,117468
161203129,83092,117465
161213129,83106,117479
161223129,83108,117485
161233129,83108,117479
161243129,83115,117510
161253129,83113,117526
161263129,83117,117534
161273129,83126,117547
161283129,83128,117557
161293129,83146,117563
161303129,83134,117593
161313129,83146,117608
161323129,83148,117616
161333129,83159,117615
161343129,83166,117621
161353129,83156,117644
161363129,83151,117637
161373129,83166,117634
161384129,83162,117621
161394129,83155,117596
161404129,83145,117597
161414129,83138,117547
161424129,83124,117524
161434129,83121,117496
161444129,83127,117482
161454129,83125,117468
161464129,83119,117446
161474129,83122,117441
161484129,83117,117439
161494129,83121,117431
161504129,83124,117418
161514129,83128,117414
161524129,83122,117418
161534129,83128,117404
161544129,83133,117416
161554129,83131,117419
161564129,83127,117427
161574129,83120,117437
161585129,83122,117436
161595129,83133,117449
161605129,83124,117435
161615129,83127,117446
161625129,83126,117440
161635129,83122,117449
161645129,83124,117423
161655129,83123,117414
161665129,83117,117419
161675129,83117,117410
161685129,83124,117405
161695129,83118,117406
161705129,83134,117405
161715129,83128,117410
161725129,83142,117423
161735129,83135,117432
161745129,83141,117438
161755129,83152,117436
161765129,83139,117434
161775129,83144,117452
161785129,83148,117460
161796129,83155,117469
161806129,83155,117461
161816129,83152,117470
161826129,83142,117499
161836129,83153,117505
161846129,83167,117519
161856129,83162,117523
161866129,83181,117533
161876129,83168,117552
161886129,83179,117566
161896129,83205,117565
161906129,83198,117582
161916129,83202,117586
161926129,83194,117612
161936129,83203,117603
161946129,83210,117605
161956129,83208,117611
161966129,83205,117624
161976129,83217,117639
161986129,83214,117650
161997129,83224,117648
162007129,83225,117654
162017129,83213,117631
162027129,83213,117610
162037129,83195,117591
162047129,83193,117559
162057129,83193,117529
162067129,83190,117495
162077129,83176,117469
162087129,83178,117441
162097129,83179,117427
162107129,83174,117392
162117129,83168,117376
162127129,83161,117345
162137129,83157,117347
162147129,83151,117333
162157129,83159,117334
162167129,83151,117333
162177129,83153,117315
162187129,83145,117318
162197129,83146,117318
162208129,83143,117301
162218129,83141,117314
162228129,83134,117319
162238129,83141,117317
162248129,83132,117301
162258129,83130,117302
162268129,83126,117293
162278129,83133,117298
162288129,83135,117297
162298129,83135,117286
162308129,83129,117276
162318129,83141,117269
162328129,83142,117281
162338129,83135,117282
162348129,83143,117285
162358129,83142,117295
162368129,83144,117299
162378129,83139,117300
162388129,83142,117301
162398129,83145,117315
162409129,83140,117313
162419129,83143,117335
162429129,83140,117337
162439129,83153,117344
162449129,83155,117363
162459129,83152,117368
162469129,83164,117372
162479129,83156,117375
162489129,83166,117386
162499129,83162,117397
162509129,83160,117413
162519129,83179,117421
162529129,83173,117426
162539129,83175,117427
162549129,83181,117448
162559129,83182,117465
162569129,83179,117453
162579129,83198,117467
162589129,83192,117479
162599129,83191,117490
162609129,83190,117489
162620129,83188,117505
162630129,83194,117518
162640129,83186,117516
162650129,83199,117536
162660129,83194,117528
162670129,83202,117508
162680129,83188,117481
162690129,83179,117433
162700129,83172,117423
162710129,83164,117369
162720129,83165,117324
162730129,83156,117298
162740129,83151,117267
162750129,83137,117249
162760129,83134,117226
162770129,83127,117208
162780129,83130,117185
162790129,83115,117193
162800129,83118,117184
162810129,83121,117166
162821129,83118,117174
162831129,83122,117167
162841129,83121,117177
162851129,83107,117178
162861129,83108,117192
162871129,83112,117188
162881129,83118,117197
162891129,83120,117204
162901129,83122,117201
162911129,83132,117197
162921129,83130,117194
162931129,83138,117191
162941129,83129,117181
162951129,83133,117182
162961129,83130,117185
162971129,83126,117175
162981129,83140,117181
162991129,83132,117177
163001129,83135,117197
163011129,83127,117190
163022129,83124,117184
163032129,83139,117189
163042129,83132,117204
163052129,83126,117202
163062129,83136,117213
163072129,83131,117226
163082129,83136,117234
163092129,83151,117251
163102129,83145,117263
163112129,83151,117279
163122129,83158,117298
163132129,83168,117291
163142129,83162,117295
163152129,83170,117305
163162129,83171,117308
163172129,83174,117327
163182129,83174,117323
163192129,83187,117332
163202129,83182,117343
163212129,83182,117352
163222129,83173,117366
163233129,83189,117378
163243129,83175,117383
163253129,83182,117402
163263129,83186,117404
163273129,83191,117414
163283129,83191,117423
163293129,83195,117422
163303129,83194,117439
163313129,83197,117424
163323129,83199,117399
163333129,83195,117376
163343129,83195,117334
163353129,83182,117299
163363129,83171,117270
163373129,83157,117211
163383129,83152,117177
163393129,83134,117158
163403129,83138,117131
163413129,83127,117125
163423129,83129,117095
163434129,83123,117092
163444129,83114,117090
163454129,83127,117081
163464129,83119,117096
163474129,83118,117096
163484129,83124,117107
163494129,83112,117101
163504129,83117,117113
163514129,83120,117128
163524129,83122,117130
163534129,83128,117144
163544129,83130,117143
163554129,83138,117140
163564129,83131,117140
163574129,83133,117133
163584129,83124,117113
163594129,83129,117110
163604129,83120,117112
163614129,83127,117104
163624129,83124,117107
163634129,83123,117109
163645129,83116,117094
163655129,83117,117110
163665129,83117,117114
163675129,83120,117139
163685129,83124,117139
163695129,83133,117156
163705129,83133,117160
163715129,83138,117172
163725129,83137,117209
163735129,83141,117217
163745129,83169,117232
163755129,83160,117238
163765129,83172,117236
163775129,83174,117263
163785129,83165,117264
163795129,83166,117277
163805129,83166,117271
163815129,83177,117281
163825129,83174,117280
163835129,83158,117299
163846129,83169,117311
163856129,83166,117318
163866129,83171,117326
163876129,83172,117333
163886129,83169,117363
163896129,83176,117362
163906129,83181,117370
163916129,83185,117392
163926129,83184,117385
163936129,83202,117412
163946129,83196,117401
163956129,83206,117397
163966129,83187,117351
163976129,83191,117343
163986129,83172,117298
163996129,83158,117268
164006129,83161,117228
164016129,83147,117187
164026129,83144,117165
164036129,83131,117132
164047129,83114,117123
164057129,83119,117121
164067129,83112,117104
164077129,83111,117114
164087129,83105,117094
164097129,83099,117099
164107129,83108,117103
164117129,83107,117110
164127129,83114,117123
164137129,83114,117123
164147129,83117,117148
164157129,83127,117146
164167129,83123,117161
164177129,83130,117154
164187129,83129,117156
164197129,83128,117155
164207129,83130,117140
164217129,83126,117126
164227129,83129,117128
164237129,83106,117122
164248129,83116,117119
164258129,83118,117123
164268129,83118,117129
164278129,83119,117133
164288129,83119,117140
164298129,83125,117146
164308129,83121,117150
164318129,83136,117162
164328129,83130,117191
164338129,83130,117214
164348129,83148,117213
164358129,83150,117222
164368129,83154,117229
164378129,83153,117245
164388129,83164,117260
164398129,83166,117270
164408129,83163,117262
164418129,83164,117282
164428129,83164,117277
164438129,83172,117289
164448129,83168,117302
164459129,83164,117307
164469129,83176,117308
164479129,83171,117313
164489129,83170,117342
164499129,83176,117339
164509129,83183,117352
164519129,83180,117358
164529129,83186,117369
164539129,83194,117392
164549129,83192,117396
164559129,83214,117415
164569129,83210,117419
164579129,83211,117410
164589129,83210,117386
164599129,83202,117371
164609129,83202,117337
164619129,83190,117283
164629129,83175,117246
164639129,83159,117204
164649129,83142,117172
164660129,83132,117134
164670129,83126,117098
164680129,83120,117099
164690129,83113,117094
164700129,83115,117078
164710129,83107,117069
164720129,83122,117074
164730129,83123,117091
164740129,83115,117097
164750129,83139,117121
164760129,83137,117112
164770129,83142,117124
164780129,83143,117119
164790129,83143,117114
164800129,83137,117120
164810129,83133,117090
164820129,83132,117082
164830129,83122,117060
164840129,83119,117039
164850129,83105,117036
164861129,83105,117018
164871129,83106,117010
164881129,83105,116993
164891129,83103,117009
164901129,83104,117020
164911129,83122,117037
164921129,83110,117036
164931129,83116,117055
164941129,83119,117069
164951129,83126,117074
164961129,83140,117099
164971129,83147,117111
164981129,83156,117114
164991129,83152,117134
165001129,83156,117137
165011129,83163,117149
165021129,83168,117147
165031129,83163,117156
165041129,83160,117165
165051129,83155,117173
165061129,83170,117176
165072129,83160,117186
165082129,83168,117201
165092129,83165,117203
165102129,83168,117214
165112129,83164,117209
165122129,83177,117214
165132129,83166,117207
165142129,83175,117230
165152129,83177,117255
165162129,83180,117268
165172129,83194,117266
165182129,83190,117291
165192129,83201,117290
165202129,83196,117301
165212129,83199,117303
165222129,83196,117311
165232129,83199,117306
165242129,83200,117280
165252129,83196,117252
165262129,83189,117232
165273129,83176,117190
165283129,83159,117151
165293129,83155,117112
165303129,83138,117068
165313129,83131,117041
165323129,83119,117007
165333129,83121,116985
165343129,83118,116967
165353129,83116,116967
165363129,83120,116961
165373129,83121,116962
165383129,83121,116956
165393129,83125,116953
165403129,83126,116957
165413129,83125,116960
165423129,83119,116964
165433129,83130,116960
165443129,83121,116957
165453129,83118,116965
165463129,83117,116952
165474129,83108,116946
165484129,83113,116940
165494129,83110,116931
165504129,83103,116919
165514129,83093,116908
165524129,83107,116925
165534129,83097,116898
165544129,83098,116907
165554129,83098,116910
165564129,83103,116909
165574129,83113,116913
165584129,83120,116935
165594129,83124,116942
165604129,83123,116948
165614129,83114,116958
165624129,83128,116972
165634129,83121,116977
165644129,83128,116989
165654129,83135,117009
165664129,83129,117011
165674129,83142,117015
165685129,83135,117012
165695129,83144,117028
165705129,83145,117046
165715129,83154,117071
165725129,83149,117079
165735129,83162,117097
165745129,83159,117103
165755129,83166,117114
165765129,83173,117131
165775129,83173,117148
165785129,83191,117145
165795129,83187,117166
165805129,83196,117179
165815129,83195,117188
165825129,83198,117197
165835129,83198,117224
165845129,83200,117221
165855129,83212,117238
165865129,83208,117246
165875129,83208,117255
165886129,83209,117267
165896129,83210,117273
165906129,83212,117266
165916129,83210,117243
165926129,83195,117228
165936129,83190,117192
165946129,83184,117152
165956129,83177,117118
165966129,83167,117081
165976129,83159,117038
165986129,83148,117015
165996129,83149,116972
166006129,83143,116950
166016129,83132,116938
166026129,83137,116920
166036129,83132,116908
166046129,83123,116885
166056129,83130,116888
166066129,83126,116883
166076129,83112,116880
166086129,83113,116891
166097129,83113,116884
166107129,83111,116875
166117129,83113,116883
166127129,83113,116893
166137129,83107,116882
166147129,83117,116883
166157129,83103,116875
166167129,83107,116867
166177129,83098,116871
166187129,83106,116852
166197129,83112,116857
166207129,83117,116851
166217129,83116,116858
166227129,83114,116872
166237129,83115,116883
166247129,83132,116883
166257129,83124,116881
166267129,83141,116893
166277129,83138,116909
166287129,83135,116917
166298129,83137,116927
166308129,83149,116940
166318129,83139,116929
166328129,83138,116955
166338129,83133,116962
166348129,83139,116966
166358129,83151,116974
166368129,83152,116992
166378129,83162,117033
166388129,83170,117039
166398129,83184,117070
166408129,83192,117074
166418129,83181,117090
166428129,83196,117096
166438129,83193,117079
166448129,83180,117096
166458129,83178,117085
166468129,83192,117081
166478129,83192,117101
166488129,83183,117116
166498129,83187,117126
166509129,83199,117125
166519129,83196,117165
166529129,83193,117159
166539129,83203,117188
166549129,83206,117204
166559129,83221,117221
166569129,83214,117222
166579129,83221,117222
166589129,83215,117199
166599129,83219,117184
166609129,83222,117142
166619129,83209,117120
166629129,83200,117070
166639129,83188,117040
166649129,83186,117009
166659129,83171,116992
166669129,83165,116965
166679129,83169,116946
166689129,83163,116941
166699129,83160,116934
166710129,83167,116939
166720129,83161,116941
166730129,83169,116942
166740129,83159,116942
166750129,83159,116955
166760129,83157,116969
166770129,83168,116976
166780129,83179,116987
166790129,83178,117014
166800129,83185,117019
166810129,83190,117026
166820129,83200,117033
166830129,83196,117029
166840129,83200,117018
166850129,83196,117013
166860129,83195,117018
166870129,83193,117002
166880129,83201,117007
166890129,83199,116996
166900129,83182,116996
166910129,83187,116998
166921129,83192,117003
166931129,83194,116997
166941129,83200,117012
166951129,83197,117027
166961129,83190,117039
166971129,83202,117042
166981129,83205,117067
166991129,83211,117083
167001129,83217,117100
167011129,83225,117119
167021129,83234,117134
167031129,83231,117144
167041129,83243,117168
167051129,83243,117158
167061129,83250,117182
167071129,83240,117184
167081129,83261,117195
167091129,83252,117189
167101129,83252,117202
167111129,83255,117210
167122129,83262,117225
167132129,83262,117249
167142129,83264,117258
167152129,83259,117267
167162129,83268,117281
167172129,83271,117299
167182129,83271,117297
167192129,83284,117332
167202129,83285,117344
167212129,83294,117367
167222129,83302,117376
167232129,83317,117388
167242129,83321,117403
167252129,83322,117409
167262129,83325,117417
167272129,83326,117422
167282129,83322,117404
167292129,83312,117376
167302129,83314,117347
167312129,83301,117317
167322129,83294,117269
167333129,83285,117244
167343129,83270,117221
167353129,83266,117185
167363129,83264,117168
167373129,83254,117168
167383129,83256,117160
167393129,83263,117162
167403129,83265,117164
167413129,83257,117169
167423129,83267,117170
167433129,83259,117180
167443129,83270,117188
167453129,83282,117199
167463129,83289,117207
167473129,83295,117229
167483129,83281,117237
167493129,83288,117237
167503129,83286,117237
167513129,83282,117234
167523129,83282,117229
167533129,83286,117222
167544129,83261,117208
167554129,83274,117215
167564129,83280,117214
167574129,83275,117227
167584129,83271,117213
167594129,83284,117219
167604129,83278,117223
167614129,83287,117243
167624129,83282,117252
167634129,83290,117248
167644129,83295,117264
167654129,83298,117282
167664129,83310,117276
167674129,83304,117301
167684129,83307,117303
167694129,83314,117322
167704129,83319,117337
167714129,83330,117339
167724129,83322,117360
167734129,83330,117371
167745129,83318,117377
167755129,83336,117386
167765129,83330,117396
167775129,83326,117415
167785129,83331,117423
167795129,83348,117444
167805129,83345,117440
167815129,83346,117447
167825129,83347,117465
167835129,83341,117485
167845129,83357,117503
167855129,83360,117509
167865129,83371,117506
167875129,83370,117519
167885129,83373,117541
167895129,83370,117548
167905129,83385,117552
167915129,83376,117570
167925129,83383,117564
167935129,83380,117561
167945129,83374,117560
167956129,83376,117539
167966129,83375,117504
167976129,83368,117484
167986129,83348,117473
167996129,83333,117423
168006129,83346,117413
168016129,83339,117394
168026129,83336,117384
168036129,83333,117380
168046129,83326,117371
168056129,83341,117375
168066129,83339,117378
168076129,83350,117368
168086129,83343,117397
168096129,83345,117393
168106129,83358,117399
168116129,83356,117399
168126129,83364,117400
168136129,83366,117433
168146129,83358,117435
168157129,83353,117449
168167129,83356,117450
168177129,83364,117435
168187129,83355,117432
168197129,83350,117446
168207129,83355,117442
168217129,83360,117440
168227129,83356,117429
168237129,83361,117437
168247129,83355,117445
168257129,83356,117453
168267129,83374,117457
168277129,83385,117447
168287129,83370,117453
168297129,83377,117470
168307129,83373,117492
168317129,83379,117486
168327129,83381,117494
168337129,83387,117496
168347129,83385,117518
168357129,83391,117525
168368129,83385,117525
168378129,83396,117541
168388129,83398,117558
168398129,83397,117581
168408129,83402,117586
168418129,83414,117603
168428129,83416,117604
168438129,83415,117613
168448129,83417,117633
168458129,83414,117649
168468129,83427,117656
168478129,83429,117663
168488129,83439,117672
168498129,83442,117686
168508129,83437,117689
168518129,83442,117698
168528129,83445,117703
168538129,83446,117724
168548129,83454,117741
168558129,83446,117732
168569129,83457,117727
168579129,83448,117708
168589129,83443,117704
168599129,83426,117676
168609129,83430,117640
168619129,83419,117607
168629129,83410,117589
168639129,83408,117556
168649129,83400,117540
168659129,83415,117526
168669129,83405,117510
168679129,83411,117483
168689129,83400,117488
168699129,83400,117478
168709129,83394,117487
168719129,83398,117474
168729129,83402,117488
168739129,83399,117481
168749129,83407,117484
168759129,83402,117485
168770129,83406,117501
168780129,83404,117507
168790129,83399,117493
168800129,83404,117516
168810129,83394,117503
168820129,83401,117510
168830129,83398,117505
168840129,83409,117506
168850129,83397,117513
168860129,83402,117507
168870129,83406,117498
168880129,83404,117510
168890129,83414,117508
168900129,83407,117499
168910129,83409,117495
168920129,83405,117511
168930129,83415,117497
168940129,83421,117508
168950129,83414,117519
168960129,83408,117529
168970129,83415,117539
168981129,83419,117539
168991129,83427,117550
169001129,83419,117572
169011129,83420,117585
169021129,83432,117593
169031129,83427,117605
169041129,83427,117608
169051129,83437,117628
169061129,83438,117638
169071129,83430,117648
169081129,83456,117661
169091129,83446,117672
169101129,83463,117674
169111129,83463,117694
169121129,83462,117695
169131129,83464,117702
169141129,83465,117728
169151129,83470,117716
169161129,83472,117723
169171129,83471,117735
169182129,83468,117753
169192129,83478,117753
169202129,83475,117748
169212129,83463,117750
169222129,83469,117730
169232129,83468,117709
169242129,83457,117661
169252129,83447,117642
169262129,83443,117621
169272129,83435,117579
169282129,83441,117553
169292129,83425,117522
169302129,83431,117506
169312129,83423,117494
169322129,83417,117482
169332129,83409,117481
169342129,83409,117460
169352129,83416,117476
169362129,83416,117470
169372129,83417,117484
169382129,83416,117476
169393129,83412,117486
169403129,83414,117491
169413129,83414,117492
169423129,83412,117519
169433129,83411,117520
169443129,83427,117526
169453129,83420,117528
169463129,83430,117518
169473129,83424,117535
169483129,83426,117527
169493129,83427,117521
169503129,83427,117512
169513129,83429,117507
169523129,83422,117536
169533129,83432,117518
169543129,83432,117523
169553129,83423,117514
169563129,83439,117507
169573129,83426,117512
169583129,83429,117521
169594129,83431,117518
169604129,83432,117537
169614129,83442,117530
169624129,83435,117559
169634129,83432,117558
169644129,83448,117574
169654129,83436,117577
169664129,83447,117605
169674129,83455,117618
169684129,83455,117628
169694129,83467,117645
169704129,83472,117641
169714129,83473,117654
169724129,83470,117664
169734129,83473,117655
169744129,83472,117684
169754129,83474,117684
169764129,83477,117695
169774129,83482,117710
169784129,83476,117717
169794129,83480,117740
169805129,83490,117734
169815129,83498,117745
169825129,83493,117756
169835129,83485,117790
169845129,83493,117774
169855129,83484,117782
169865129,83485,117758
169875129,83491,117742
169885129,83476,117719
169895129,83471,117689
169905129,83476,117660
169915129,83470,117627
169925129,83462,117581
169935129,83458,117576
169945129,83449,117549
169955129,83444,117526
169965129,83452,117514
169975129,83444,117508
169985129,83438,117521
169995129,83434,117500
170006129,83424,117512
170016129,83433,117510
170026129,83432,117518
170036129,83428,117555
170046129,83425,117540
170056129,83432,117578
170066129,83446,117570
170076129,83454,117576
170086129,83444,117601
170096129,83444,117604
170106129,83462,117595
170116129,83461,117590
170126129,83452,117584
170136129,83453,117592
170146129,83447,117572
170156129,83450,117567
170166129,83444,117570
170176129,83461,117565
170186129,83443,117570
170196129,83449,117586
170206129,83440,117586
170217129,83445,117581
170227129,83457,117605
170237129,83462,117598
170247129,83451,117623
170257129,83462,117632
170267129,83455,117649
170277129,83461,117650
170287129,83460,117675
170297129,83470,117686
170307129,83471,117704
170317129,83479,117707
170327129,83494,117725
170337129,83497,117728
170347129,83497,117741
170357129,83496,117774
170367129,83503,117763
170377129,83505,117771
170387129,83504,117782
