timestamp,red,ir
217120741,84517,124727
217130741,84515,124712
217140741,84508,124685
217151741,84492,124662
217161741,84491,124656
217171741,84480,124647
217181741,84481,124648
217191741,84479,124637
217201741,84481,124631
217211741,84485,124648
217221741,84478,124651
217231741,84477,124642
217241741,84488,124666
217251741,84482,124667
217261741,84491,124665
217271741,84495,124678
217281741,84493,124686
217291741,84508,124679
217301741,84505,124684
217311741,84504,124688
217321741,84501,124683
217331741,84497,124670
217341741,84494,124673
217352741,84478,124676
217362741,84475,124648
217372741,84475,124642
217382741,84467,124651
217392741,84472,124656
217402741,84475,124646
217412741,84465,124640
217422741,84475,124647
217432741,84469,124660
217442741,84469,124649
217452741,84488,124661
217462741,84476,124655
217472741,84493,124662
217482741,84495,124663
217492741,84488,124662
217502741,84490,124683
217512741,84488,124680
217522741,84482,124673
217532741,84477,124669
217542741,84486,124670
217553741,84476,124657
217563741,84480,124667
217573741,84476,124658
217583741,84480,124661
217593741,84474,124678
217603741,84472,124674
217613741,84488,124688
217623741,84471,124697
217633741,84480,124698
217643741,84479,124712
217653741,84484,124713
217663741,84488,124721
217673741,84482,124713
217683741,84488,124723
217693741,84496,124731
217703741,84493,124716
217713741,84505,124728
217723741,84503,124709
217733741,84506,124702
217743741,84492,124677
217754741,84489,124655
217764741,84487,124638
217774741,84463,124603
217784741,84464,124599
217794741,84450,124587
217804741,84460,124590
217814741,84461,124565
217824741,84467,124564
217834741,84463,124562
217844741,84456,124569
217854741,84451,124580
217864741,84455,124574
217874741,84462,124580
217884741,84453,124588
217894741,84444,124579
217904741,84444,124605
217914741,84438,124588
217924741,84448,124597
217934741,84439,124597
217944741,84433,124590
217954741,84427,124590
217965741,84416,124582
217975741,84422,124582
217985741,84417,124570
217995741,84418,124570
218005741,84416,124561
218015741,84425,124563
218025741,84427,124560
218035741,84426,124567
218045741,84424,124575
218055741,84419,124563
218065741,84443,124568
218075741,84433,124594
218085741,84441,124582
218095741,84447,124599
218105741,84434,124590
218115741,84436,124585
218125741,84435,124589
218135741,84428,124578
218145741,84435,124597
218155741,84430,124598
218166741,84432,124597
218176741,84430,124604
218186741,84428,124594
218196741,84442,124613
218206741,84430,124613
218216741,84430,124624
218226741,84441,124618
218236741,84437,124611
218246741,84434,124639
218256741,84440,124625
218266741,84447,124628
218276741,84451,124627
218286741,84458,124638
218296741,84458,124637
218306741,84456,124631
218316741,84467,124625
218326741,84469,124636
218336741,84464,124628
218346741,84475,124629
218356741,84456,124628
218366741,84454,124594
218377741,84431,124583
218387741,84429,124563
218397741,84416,124553
218407741,84419,124539
218417741,84414,124518
218427741,84409,124511
218437741,84414,124500
218447741,84409,124487
218457741,84410,124494
218467741,84410,124496
218477741,84417,124496
218487741,84410,124492
218497741,84425,124494
218507741,84412,124499
218517741,84407,124506
218527741,84407,124503
218537741,84397,124500
218547741,84416,124508
218557741,84408,124500
218567741,84416,124508
218578741,84407,124502
218588741,84403,124497
218598741,84407,124496
218608741,84393,124487
218618741,84396,124496
218628741,84398,124486
218638741,84403,124464
218648741,84397,124465
218658741,84387,124474
218668741,84402,124470
218678741,84391,124476
218688741,84403,124474
218698741,84386,124481
218708741,84392,124471
218718741,84400,124487
218728741,84399,124486
218738741,84418,124490
218748741,84403,124483
218758741,84411,124487
218768741,84396,124478
218779741,84395,124476
218789741,84390,124490
218799741,84381,124472
218809741,84393,124486
218819741,84383,124483
218829741,84400,124505
218839741,84396,124500
218849741,84394,124492
218859741,84393,124514
218869741,84390,124494
218879741,84395,124515
218889741,84396,124508
218899741,84411,124517
218909741,84407,124518
218919741,84404,124519
218929741,84403,124533
218939741,84409,124525
218949741,84413,124536
218959741,84390,124528
218969741,84396,124534
218979741,84390,124534
218990741,84396,124522
219000741,84398,124532
219010741,84395,124516
219020741,84399,124509
219030741,84395,124482
219040741,84377,124473
219050741,84385,124454
219060741,84376,124424
219070741,84379,124402
219080741,84385,124397
219090741,84365,124381
219100741,84365,124355
219110741,84365,124355
219120741,84359,124360
219130741,84362,124355
219140741,84361,124357
219150741,84366,124351
219160741,84355,124356
219170741,84367,124349
219180741,84350,124369
219191741,84348,124374
219201741,84348,124366
219211741,84346,124391
219221741,84337,124373
219231741,84351,124374
219241741,84340,124373
219251741,84352,124372
219261741,84355,124375
219271741,84353,124375
219281741,84361,124372
219291741,84352,124359
219301741,84343,124352
219311741,84347,124331
219321741,84338,124336
219331741,84329,124325
219341741,84333,124333
219351741,84332,124347
219361741,84334,124337
219371741,84343,124339
219381741,84326,124340
219392741,84331,124352
219402741,84322,124360
219412741,84323,124372
219422741,84325,124390
219432741,84311,124388
219442741,84321,124394
219452741,84320,124393
219462741,84308,124406
219472741,84306,124414
219482741,84313,124417
219492741,84329,124411
219502741,84313,124412
219512741,84317,124407
219522741,84316,124401
219532741,84311,124396
219542741,84302,124383
219552741,84291,124385
219562741,84300,124379
219572741,84283,124369
219582741,84265,124380
219592741,84270,124379
219603741,84269,124381
219613741,84273,124390
219623741,84276,124396
219633741,84280,124403
219643741,84276,124411
219653741,84270,124422
219663741,84291,124427
219673741,84274,124411
219683741,84274,124410
219693741,84273,124387
219703741,84254,124370
219713741,84254,124358
219723741,84260,124346
219733741,84252,124335
219743741,84247,124329
219753741,84255,124328
219763741,84253,124325
219773741,84261,124323
219783741,84267,124321
219793741,84253,124330
219804741,84259,124333
219814741,84272,124348
219824741,84273,124358
219834741,84265,124353
219844741,84265,124352
219854741,84267,124362
219864741,84277,124373
219874741,84282,124389
219884741,84282,124389
219894741,84300,124404
219904741,84296,124395
219914741,84295,124390
219924741,84285,124373
219934741,84281,124384
219944741,84274,124368
219954741,84281,124367
219964741,84269,124335
219974741,84262,124349
219984741,84252,124348
219994741,84244,124321
220005741,84237,124316
220015741,84222,124317
220025741,84206,124296
220035741,84212,124320
220045741,84215,124333
220055741,84213,124321
220065741,84221,124338
220075741,84217,124344
220085741,84215,124350
220095741,84225,124362
220105741,84221,124361
220115741,84224,124371
220125741,84228,124361
220135741,84223,124368
220145741,84226,124371
220155741,84217,124367
220165741,84220,124370
220175741,84210,124363
220185741,84202,124369
220195741,84189,124347
220206741,84186,124364
220216741,84179,124368
220226741,84179,124353
220236741,84180,124360
220246741,84178,124377
220256741,84178,124373
220266741,84185,124383
220276741,84181,124379
220286741,84192,124386
220296741,84191,124415
220306741,84195,124402
220316741,84206,124419
220326741,84210,124423
220336741,84209,124423
220346741,84202,124425
220356741,84198,124391
220366741,84200,124371
220376741,84182,124337
220386741,84173,124313
220396741,84159,124288
220407741,84148,124261
220417741,84153,124243
220427741,84151,124233
220437741,84150,124241
220447741,84141,124248
220457741,84159,124244
220467741,84139,124241
220477741,84142,124245
220487741,84137,124255
220497741,84122,124260
220507741,84136,124268
220517741,84135,124281
220527741,84142,124289
220537741,84147,124288
220547741,84146,124293
220557741,84154,124311
220567741,84149,124308
220577741,84159,124314
220587741,84159,124321
220597741,84148,124318
220607741,84157,124301
220618741,84164,124310
220628741,84171,124310
220638741,84160,124294
220648741,84151,124302
220658741,84159,124302
220668741,84144,124288
220678741,84153,124300
220688741,84145,124296
220698741,84161,124303
220708741,84167,124315
220718741,84163,124309
220728741,84173,124326
220738741,84165,124340
220748741,84164,124325
220758741,84163,124342
220768741,84158,124332
220778741,84152,124330
220788741,84139,124313
220798741,84135,124332
220808741,84134,124330
220819741,84132,124315
220829741,84134,124327
220839741,84139,124325
220849741,84126,124338
220859741,84122,124341
220869741,84134,124349
220879741,84143,124346
220889741,84149,124368
220899741,84156,124385
220909741,84158,124395
220919741,84174,124386
220929741,84173,124391
220939741,84171,124382
220949741,84160,124372
220959741,84151,124383
220969741,84156,124386
220979741,84156,124373
220989741,84164,124382
220999741,84144,124375
221009741,84145,124355
221020741,84154,124348
221030741,84138,124327
221040741,84131,124292
221050741,84115,124276
221060741,84109,124272
221070741,84095,124256
221080741,84100,124244
221090741,84094,124245
221100741,84093,124243
221110741,84112,124255
221120741,84105,124269
221130741,84121,124279
221140741,84139,124281
221150741,84131,124290
221160741,84135,124286
221170741,84150,124303
221180741,84142,124300
221190741,84141,124294
221200741,84133,124308
221210741,84137,124307
221221741,84140,124310
221231741,84145,124320
221241741,84137,124313
221251741,84139,124310
221261741,84146,124327
221271741,84142,124307
221281741,84147,124299
221291741,84134,124292
221301741,84126,124303
221311741,84141,124297
221321741,84133,124284
221331741,84128,124301
221341741,84138,124299
221351741,84132,124293
221361741,84132,124299
221371741,84129,124300
221381741,84128,124305
221391741,84142,124319
221401741,84123,124320
221411741,84143,124306
221422741,84126,124321
221432741,84137,124324
221442741,84135,124326
221452741,84137,124325
221462741,84135,124326
221472741,84131,124320
221482741,84136,124335
221492741,84131,124339
221502741,84134,124334
221512741,84126,124351
221522741,84127,124352
221532741,84136,124349
221542741,84130,124352
221552741,84137,124355
221562741,84132,124365
221572741,84129,124359
221582741,84121,124343
221592741,84132,124355
221602741,84114,124356
221612741,84112,124353
221623741,84108,124354
221633741,84117,124357
221643741,84116,124343
221653741,84118,124358
221663741,84122,124350
221673741,84127,124338
221683741,84128,124333
221693741,84126,124302
221703741,84127,124298
221713741,84125,124284
221723741,84128,124268
221733741,84136,124261
221743741,84127,124253
221753741,84128,124249
221763741,84131,124254
221773741,84132,124254
221783741,84129,124243
221793741,84135,124247
221803741,84138,124265
221813741,84135,124254
221824741,84123,124258
221834741,84126,124263
221844741,84113,124270
221854741,84108,124286
221864741,84107,124287
221874741,84105,124285
221884741,84109,124284
221894741,84107,124275
221904741,84110,124297
221914741,84112,124296
221924741,84100,124288
221934741,84124,124283
221944741,84120,124287
221954741,84123,124268
221964741,84129,124268
221974741,84122,124262
221984741,84136,124273
221994741,84127,124279
222004741,84122,124265
222014741,84120,124273
222025741,84107,124274
222035741,84119,124281
222045741,84117,124290
222055741,84121,124293
222065741,84118,124295
222075741,84112,124301
222085741,84110,124306
222095741,84132,124324
222105741,84118,124340
222115741,84109,124331
222125741,84124,124341
222135741,84125,124335
222145741,84137,124355
222155741,84121,124358
222165741,84115,124349
222175741,84117,124361
222185741,84120,124348
222195741,84122,124360
222205741,84138,124353
222215741,84138,124358
222225741,84130,124348
222236741,84131,124349
222246741,84135,124373
222256741,84127,124364
222266741,84130,124371
222276741,84129,124362
222286741,84131,124367
222296741,84137,124373
222306741,84147,124370
222316741,84147,124371
222326741,84151,124346
222336741,84138,124341
222346741,84140,124309
222356741,84124,124297
222366741,84122,124259
222376741,84113,124255
222386741,84099,124228
222396741,84100,124228
222406741,84095,124210
222416741,84093,124206
222426741,84088,124208
222437741,84094,124214
222447741,84098,124224
222457741,84111,124227
222467741,84106,124241
222477741,84107,124243
222487741,84121,124245
222497741,84117,124246
222507741,84118,124260
222517741,84105,124271
222527741,84105,124259
222537741,84110,124257
222547741,84101,124258
222557741,84111,124246
222567741,84115,124251
222577741,84111,124232
222587741,84117,124216
222597741,84111,124230
222607741,84100,124217
222617741,84099,124212
222627741,84096,124210
222638741,84096,124212
222648741,84082,124207
222658741,84086,124218
222668741,84078,124222
222678741,84073,124217
222688741,84079,124233
222698741,84083,124233
222708741,84087,124246
222718741,84089,124254
222728741,84083,124268
222738741,84100,124274
222748741,84104,124273
222758741,84117,124286
222768741,84120,124280
222778741,84119,124290
222788741,84126,124307
222798741,84117,124291
222808741,84113,124296
222818741,84113,124275
222828741,84113,124291
222839741,84115,124287
222849741,84119,124288
222859741,84111,124291
222869741,84105,124291
222879741,84111,124302
222889741,84107,124295
222899741,84118,124297
222909741,84114,124313
222919741,84103,124318
222929741,84110,124325
222939741,84114,124326
222949741,84116,124328
222959741,84118,124326
222969741,84102,124314
222979741,84099,124283
222989741,84097,124283
222999741,84090,124239
223009741,84090,124223
223019741,84089,124213
223029741,84086,124185
223040741,84082,124172
223050741,84088,124173
223060741,84084,124162
223070741,84085,124175
223080741,84077,124169
223090741,84076,124160
223100741,84079,124172
223110741,84078,124173
223120741,84082,124191
223130741,84076,124189
223140741,84077,124196
223150741,84091,124197
223160741,84087,124199
223170741,84089,124199
223180741,84078,124213
223190741,84084,124203
223200741,84080,124199
223210741,84078,124195
223220741,84074,124192
223230741,84057,124181
223241741,84049,124172
223251741,84055,124170
223261741,84043,124164
223271741,84053,124172
223281741,84040,124173
223291741,84066,124182
223301741,84059,124184
223311741,84059,124181
223321741,84064,124200
223331741,84070,124204
223341741,84089,124203
223351741,84086,124211
223361741,84085,124208
223371741,84088,124208
223381741,84070,124221
223391741,84078,124223
223401741,84088,124214
223411741,84074,124215
223421741,84072,124208
223431741,84061,124217
223441741,84070,124216
223452741,84065,124210
223462741,84071,124227
223472741,84064,124228
223482741,84068,124223
223492741,84058,124227
223502741,84062,124223
223512741,84071,124254
223522741,84071,124256
223532741,84075,124253
223542741,84080,124254
223552741,84080,124252
223562741,84101,124267
223572741,84087,124267
223582741,84086,124262
223592741,84094,124277
223602741,84098,124267
223612741,84113,124267
223622741,84108,124249
223632741,84089,124251
223642741,84093,124217
223653741,84074,124192
223663741,84079,124186
223673741,84066,124154
223683741,84058,124141
223693741,84050,124118
223703741,84043,124101
223713741,84044,124115
223723741,84037,124108
223733741,84046,124115
223743741,84045,124114
223753741,84044,124130
223763741,84055,124107
223773741,84047,124118
223783741,84048,124115
223793741,84056,124133
223803741,84038,124120
223813741,84053,124124
223823741,84041,124114
223833741,84042,124131
223843741,84031,124123
223854741,84038,124136
223864741,84031,124134
223874741,84034,124128
223884741,84039,124138
223894741,84031,124116
223904741,84046,124127
223914741,84039,124104
223924741,84025,124107
223934741,84033,124116
223944741,84033,124111
223954741,84033,124132
223964741,84039,124122
223974741,84052,124120
223984741,84036,124118
223994741,84035,124131
224004741,84036,124119
224014741,84031,124137
224024741,84020,124129
224034741,84030,124137
224044741,84023,124137
224055741,84021,124130
224065741,84010,124113
224075741,84013,124133
224085741,84002,124146
224095741,84008,124140
224105741,84012,124146
224115741,84012,124151
224125741,84021,124173
224135741,84009,124161
224145741,84014,124163
224155741,84021,124165
224165741,84023,124180
224175741,84029,124166
224185741,84030,124185
224195741,84025,124177
224205741,84041,124186
224215741,84029,124175
224225741,84043,124179
224235741,84024,124189
224245741,84028,124187
224256741,84032,124199
224266741,84028,124191
224276741,84023,124188
224286741,84010,124180
224296741,84019,124180
224306741,84019,124154
224316741,84017,124133
224326741,84013,124120
224336741,84005,124093
224346741,84004,124082
224356741,84010,124061
224366741,84024,124067
224376741,84008,124059
224386741,84006,124052
224396741,84010,124046
224406741,84007,124041
224416741,84002,124049
224426741,83994,124036
224436741,83994,124047
224446741,83993,124054
224457741,84000,124048
224467741,83996,124054
224477741,83995,124046
224487741,83994,124060
224497741,83988,124059
224507741,83990,124048
224517741,83993,124057
224527741,83993,124057
224537741,83994,124061
224547741,84000,124057
224557741,83998,124056
224567741,84007,124040
224577741,83993,124040
224587741,83994,124031
224597741,83990,124044
224607741,83997,124024
224617741,83998,124044
224627741,84001,124034
224637741,84007,124048
224647741,83999,124034
224658741,83998,124031
224668741,83999,124048
224678741,83989,124033
224688741,83991,124060
224698741,83992,124057
224708741,84009,124080
224718741,83995,124043
224728741,84005,124042
224738741,83995,124070
224748741,84003,124071
224758741,84017,124076
224768741,84005,124082
224778741,84021,124086
224788741,84020,124075
224798741,84011,124075
224808741,84005,124077
224818741,84002,124081
224828741,83995,124067
224838741,83998,124071
224848741,83979,124080
224858741,83984,124074
224869741,83977,124078
224879741,83974,124092
224889741,83977,124084
224899741,83986,124100
224909741,83977,124106
224919741,83982,124091
224929741,83987,124113
224939741,83983,124111
224949741,83975,124105
224959741,83988,124107
224969741,83999,124090
224979741,83989,124065
224989741,83989,124049
224999741,83977,124021
225009741,83968,124013
225019741,83967,123981
225029741,83965,123958
225039741,83968,123951
225049741,83955,123938
225059741,83957,123944
225070741,83952,123947
225080741,83938,123933
225090741,83939,123934
225100741,83936,123948
225110741,83938,123953
225120741,83947,123951
225130741,83944,123945
225140741,83949,123971
225150741,83946,123969
225160741,83943,123970
225170741,83958,123972
225180741,83953,123968
225190741,83959,123967
225200741,83954,123968
225210741,83940,123962
225220741,83946,123951
225230741,83947,123947
225240741,83938,123952
225250741,83938,123925
225260741,83937,123931
225271741,83934,123920
225281741,83940,123923
225291741,83937,123929
225301741,83928,123922
225311741,83943,123937
225321741,83938,123926
225331741,83946,123936
225341741,83939,123938
225351741,83939,123948
225361741,83950,123956
225371741,83948,123956
225381741,83953,123960
225391741,83943,123953
225401741,83942,123961
225411741,83934,123962
225421741,83936,123970
225431741,83932,123957
225441741,83933,123963
225451741,83927,123961
225461741,83939,123953
225472741,83939,123966
225482741,83936,123964
225492741,83928,123960
225502741,83932,123978
225512741,83930,123981
225522741,83923,123974
225532741,83940,123980
225542741,83928,123973
225552741,83934,123982
225562741,83939,123982
225572741,83938,123989
225582741,83950,123988
225592741,83947,123990
225602741,83949,123998
225612741,83948,123991
225622741,83954,123994
225632741,83951,123998
225642741,83941,123977
225652741,83944,123965
225662741,83937,123921
225673741,83919,123916
225683741,83921,123887
225693741,83908,123861
225703741,83906,123840
225713741,83900,123841
225723741,83898,123828
225733741,83902,123813
225743741,83892,123812
225753741,83907,123807
225763741,83899,123828
225773741,83902,123816
225783741,83918,123820
225793741,83913,123823
225803741,83920,123821
225813741,83911,123824
225823741,83909,123820
225833741,83922,123830
225843741,83920,123815
225853741,83914,123820
225863741,83921,123817
225874741,83919,123810
225884741,83902,123811
225894741,83901,123795
225904741,83888,123794
225914741,83887,123786
225924741,83892,123792
225934741,83883,123775
225944741,83887,123775
225954741,83887,123784
225964741,83885,123776
225974741,83894,123787
225984741,83898,123783
225994741,83901,123790
226004741,83900,123794
226014741,83898,123800
226024741,83897,123807
226034741,83902,123802
226044741,83909,123820
226054741,83915,123813
226064741,83911,123816
226074741,83903,123801
226085741,83894,123797
226095741,83894,123805
226105741,83894,123808
226115741,83897,123819
226125741,83900,123829
226135741,83902,123823
226145741,83910,123842
226155741,83913,123856
226165741,83916,123858
226175741,83907,123849
226185741,83912,123858
226195741,83899,123839
226205741,83900,123858
226215741,83905,123859
226225741,83908,123874
226235741,83903,123858
226245741,83915,123866
226255741,83900,123860
226265741,83902,123869
226275741,83897,123882
226286741,83896,123886
226296741,83901,123890
226306741,83890,123877
226316741,83912,123910
226326741,83908,123888
226336741,83918,123895
226346741,83906,123878
226356741,83910,123858
226366741,83902,123842
226376741,83901,123823
226386741,83908,123794
226396741,83898,123774
226406741,83901,123756
226416741,83893,123742
226426741,83885,123733
226436741,83878,123732
226446741,83881,123706
226456741,83868,123714
226466741,83869,123700
226476741,83866,123702
226487741,83860,123705
226497741,83852,123707
226507741,83853,123701
226517741,83845,123723
226527741,83844,123705
226537741,83851,123718
226547741,83853,123728
226557741,83858,123731
226567741,83867,123737
226577741,83868,123735
226587741,83877,123731
226597741,83875,123734
226607741,83878,123727
226617741,83877,123721
226627741,83870,123712
226637741,83861,123700
226647741,83859,123686
226657741,83857,123683
226667741,83852,123675
226677741,83857,123687
226688741,83864,123692
226698741,83852,123675
226708741,83857,123685
226718741,83856,123692
226728741,83845,123690
226738741,83850,123704
226748741,83840,123698
226758741,83847,123710
226768741,83849,123730
226778741,83844,123733
226788741,83864,123726
226798741,83855,123727
226808741,83857,123721
226818741,83858,123733
226828741,83855,123746
226838741,83852,123737
226848741,83864,123741
226858741,83858,123743
226868741,83858,123728
226878741,83862,123736
226889741,83864,123738
226899741,83856,123735
226909741,83863,123729
226919741,83845,123737
226929741,83844,123745
226939741,83859,123753
226949741,83856,123750
226959741,83870,123765
226969741,83868,123763
226979741,83859,123763
226989741,83866,123750
226999741,83856,123764
227009741,83869,123768
227019741,83865,123781
227029741,83866,123778
227039741,83877,123767
227049741,83865,123752
227059741,83872,123736
227069741,83854,123708
227079741,83852,123691
227090741,83840,123662
227100741,83848,123650
227110741,83843,123626
227120741,83839,123619
227130741,83837,123615
227140741,83835,123613
227150741,83836,123603
227160741,83826,123604
227170741,83828,123606
227180741,83845,123614
227190741,83846,123604
227200741,83849,123608
227210741,83847,123603
227220741,83847,123605
227230741,83844,123608
227240741,83835,123598
227250741,83835,123592
227260741,83824,123584
227270741,83827,123579
227280741,83813,123576
227291741,83811,123574
227301741,83803,123557
227311741,83805,123551
227321741,83801,123563
227331741,83795,123542
227341741,83802,123565
227351741,83800,123552
227361741,83804,123556
227371741,83801,123564
227381741,83811,123567
227391741,83818,123575
227401741,83814,123572
227411741,83826,123582
227421741,83827,123585
227431741,83825,123591
227441741,83828,123594
227451741,83824,123582
227461741,83835,123606
227471741,83833,123599
227481741,83838,123607
227491741,83844,123590
227502741,83825,123594
227512741,83825,123604
227522741,83817,123589
227532741,83812,123600
227542741,83814,123599
227552741,83819,123591
227562741,83817,123596
227572741,83819,123611
227582741,83823,123629
227592741,83825,123623
227602741,83818,123621
227612741,83822,123627
227622741,83826,123626
227632741,83835,123635
227642741,83826,123638
227652741,83823,123628
227662741,83846,123642
227672741,83838,123636
227682741,83832,123625
227692741,83836,123639
227703741,83829,123646
227713741,83833,123639
227723741,83826,123655
227733741,83830,123645
227743741,83828,123636
227753741,83830,123615
227763741,83830,123608
227773741,83825,123589
227783741,83822,123568
227793741,83815,123548
227803741,83817,123532
227813741,83810,123521
227823741,83804,123488
227833741,83795,123493
227843741,83788,123472
227853741,83793,123492
227863741,83784,123477
227873741,83797,123476
227883741,83778,123480
227893741,83773,123474
227904741,83775,123483
227914741,83773,123485
227924741,83781,123480
227934741,83781,123477
227944741,83783,123507
227954741,83785,123501
227964741,83795,123504
227974741,83788,123496
227984741,83792,123506
227994741,83793,123498
228004741,83777,123492
228014741,83795,123487
228024741,83792,123495
228034741,83790,123481
228044741,83795,123473
228054741,83783,123458
228064741,83782,123464
228074741,83780,123471
228084741,83778,123456
228094741,83773,123459
228105741,83770,123466
228115741,83769,123461
228125741,83765,123453
228135741,83762,123474
228145741,83750,123470
228155741,83766,123489
228165741,83754,123474
228175741,83759,123483
228185741,83770,123503
228195741,83774,123497
228205741,83785,123512
228215741,83783,123521
228225741,83799,123521
228235741,83803,123518
228245741,83785,123518
228255741,83781,123514
228265741,83779,123511
228275741,83778,123515
228285741,83780,123519
228295741,83795,123523
228305741,83796,123521
228316741,83788,123536
228326741,83789,123537
228336741,83796,123532
228346741,83799,123542
228356741,83791,123540
228366741,83775,123532
228376741,83783,123561
228386741,83784,123570
228396741,83793,123574
228406741,83796,123585
228416741,83798,123576
228426741,83800,123566
228436741,83786,123548
228446741,83788,123549
228456741,83783,123524
228466741,83776,123488
228476741,83772,123465
228486741,83765,123442
228496741,83759,123411
228506741,83749,123394
228517741,83740,123391
228527741,83740,123366
228537741,83743,123375
228547741,83739,123366
228557741,83738,123366
228567741,83736,123373
228577741,83740,123371
228587741,83740,123392
228597741,83735,123382
228607741,83731,123377
228617741,83749,123389
228627741,83745,123387
228637741,83747,123385
228647741,83745,123381
228657741,83730,123384
228667741,83736,123386
228677741,83727,123357
228687741,83723,123356
228697741,83705,123360
228707741,83708,123350
228718741,83704,123325
228728741,83697,123323
228738741,83694,123317
228748741,83695,123310
228758741,83700,123331
228768741,83701,123313
228778741,83702,123325
228788741,83713,123329
228798741,83703,123348
228808741,83722,123348
228818741,83710,123352
228828741,83721,123351
228838741,83717,123358
228848741,83718,123366
228858741,83721,123367
228868741,83714,123370
228878741,83726,123375
228888741,83720,123376
228898741,83718,123377
228908741,83713,123363
228919741,83708,123376
228929741,83705,123381
228939741,83695,123361
228949741,83706,123383
228959741,83694,123390
228969741,83705,123408
228979741,83700,123398
228989741,83706,123405
228999741,83707,123431
229009741,83710,123414
229019741,83725,123417
229029741,83721,123432
229039741,83726,123431
229049741,83723,123434
229059741,83723,123441
229069741,83720,123433
229079741,83729,123440
229089741,83736,123459
229099741,83727,123441
229109741,83728,123445
229119741,83731,123434
229130741,83721,123439
229140741,83710,123422
229150741,83714,123400
229160741,83714,123384
229170741,83712,123368
229180741,83714,123353
229190741,83713,123330
229200741,83711,123329
229210741,83724,123343
229220741,83718,123321
229230741,83731,123326
229240741,83720,123322
229250741,83730,123319
229260741,83726,123322
229270741,83719,123319
229280741,83725,123321
229290741,83723,123326
229300741,83715,123338
229310741,83722,123343
229320741,83729,123343
229331741,83718,123344
229341741,83707,123344
229351741,83698,123353
229361741,83691,123317
229371741,83678,123315
229381741,83679,123305
229391741,83680,123289
229401741,83676,123295
229411741,83682,123292
229421741,83684,123277
229431741,83690,123269
229441741,83680,123270
229451741,83677,123253
229461741,83663,123283
229471741,83653,123274
229481741,83664,123287
229491741,83651,123287
229501741,83654,123297
229511741,83643,123288
229521741,83639,123292
229532741,83641,123296
229542741,83646,123317
229552741,83645,123320
229562741,83657,123328
229572741,83655,123349
229582741,83648,123351
229592741,83653,123356
229602741,83639,123357
229612741,83637,123370
229622741,83641,123381
229632741,83644,123385
229642741,83662,123386
229652741,83652,123399
229662741,83662,123412
229672741,83663,123424
229682741,83668,123432
229692741,83674,123432
229702741,83677,123436
229712741,83677,123449
229722741,83674,123457
229733741,83679,123464
229743741,83677,123461
229753741,83675,123472
229763741,83668,123469
229773741,83669,123474
229783741,83669,123470
229793741,83668,123445
229803741,83677,123446
229813741,83665,123428
229823741,83663,123403
229833741,83672,123381
229843741,83662,123375
229853741,83673,123357
229863741,83657,123358
229873741,83659,123348
229883741,83650,123368
229893741,83658,123350
229903741,83676,123357
229913741,83654,123357
229923741,83665,123364
229933741,83662,123367
229944741,83670,123368
229954741,83665,123359
229964741,83670,123362
229974741,83663,123377
229984741,83666,123372
229994741,83668,123375
230004741,83665,123359
230014741,83670,123377
230024741,83671,123377
230034741,83676,123369
230044741,83681,123368
230054741,83674,123347
230064741,83669,123344
230074741,83655,123348
230084741,83655,123336
230094741,83657,123342
230104741,83651,123314
230114741,83660,123317
230124741,83654,123324
230134741,83660,123320
230145741,83654,123327
230155741,83656,123315
230165741,83653,123320
230175741,83658,123329
230185741,83651,123318
230195741,83662,123330
230205741,83658,123310
230215741,83669,123322
230225741,83665,123324
230235741,83662,123319
230245741,83672,123320
230255741,83678,123321
230265741,83675,123329
230275741,83678,123323
230285741,83667,123313
230295741,83668,123312
230305741,83670,123313
230315741,83669,123295
230325741,83664,123305
230335741,83654,123304
230345741,83665,123297
230356741,83665,123291
230366741,83663,123298
230376741,83660,123298
230386741,83666,123310
230396741,83662,123303
230406741,83676,123307
230416741,83679,123308
230426741,83674,123301
230436741,83675,123304
230446741,83673,123273
230456741,83671,123242
230466741,83667,123210
230476741,83664,123189
230486741,83651,123167
230496741,83654,123135
230506741,83641,123118
230516741,83644,123080
230526741,83633,123070
230536741,83629,123065
230546741,83626,123058
230557741,83619,123047
230567741,83620,123026
230577741,83617,123055
230587741,83614,123036
230597741,83627,123047
230607741,83627,123043
230617741,83632,123056
230627741,83634,123059
230637741,83636,123069
230647741,83645,123079
230657741,83651,123072
230667741,83651,123065
230677741,83657,123053
230687741,83653,123043
230697741,83644,123036
230707741,83642,123033
230717741,83646,123004
230727741,83631,123004
230737741,83626,122998
230747741,83629,122989
230758741,83628,122977
230768741,83625,122972
230778741,83624,122974
230788741,83634,122970
230798741,83630,122982
230808741,83629,122987
230818741,83639,122992
230828741,83630,122994
230838741,83641,123001
230848741,83642,123029
230858741,83636,123036
230868741,83659,123041
230878741,83661,123056
230888741,83666,123049
230898741,83662,123061
230908741,83654,123047
230918741,83657,123065
230928741,83646,123050
230938741,83671,123077
230948741,83655,123083
230959741,83661,123084
230969741,83678,123097
230979741,83668,123086
230989741,83676,123103
230999741,83672,123113
231009741,83679,123120
231019741,83677,123099
231029741,83675,123109
231039741,83680,123120
231049741,83687,123109
231059741,83685,123115
231069741,83698,123113
231079741,83707,123126
231089741,83709,123117
231099741,83699,123101
231109741,83686,123084
231119741,83686,123080
231129741,83671,123053
231139741,83660,123025
231149741,83653,123005
231159741,83652,122983
231170741,83631,122962
